Year,Reg,Group,Sex,Dra0,Dra1,Dra2,Dra3,Dra4,Dra5,Dra6,Dra7,Dra8,Dra9,Dra10,Dra11,Dra12,Dra13,Dra14,Dra15,Dra16,Dra17,Dra18,Dra19,Dra20,Dra21,Dra22,Dra23,Dra24,Dra25,Dra26,Dra27,Dra28,Dra29,Dra30,Dra31,Dra32,Dra33,Dra34,Dra35,Dra36,Dra37,Dra38,Dra39,Dra40,Dra41,Dra42,Dra43,Dra44,Dra45,Dra46,Dra47,Dra48,Dra49,Dra50,Dra51,Dra52,Dra53,Dra54,Dra55,Dra56,Dra57,Dra58,Dra59,Dra60,Dra61,Dra62,Dra63,Dra64,Dra65,Dra66,Dra67,Dra68,Dra69,Dra70,Dra71,Dra72,Dra73,Dra74,Dra75,Dra76,Dra77,Dra78,Dra79,Dra80,Dra81,Dra82,Dra83,Dra84,Dra85,Dra86,Dra87,Dra88,Dra89,Dra90,Dra91,Dra92,Dra93,Dra94,Dra95,Dra96,Dra97,Dra98,Dra99,Dra100
2021,1186,R,M,2350,0,0,1860,0,0,0,0,0,0,0,0,0,0,0,1802,1833,1852,1923,1802,1649,0,3273,3249,8045,4890,3660,4540,8054,7344,3992,4934,11299,11850,16054,14451,14914,11228,15656,10533,10847,8883,19876,17996,21801,20335,21726,11990,18450,32520,25674,29754,29333,31475,28325,31972,34387,43099,36982,46445,37702,49405,69735,53948,59448,60406,57595,69921,83013,75038,63673,63374,77892,93093,81833,111380,86614,64516,146341,123188,123077,101266,120253,167273,198113,195652,271186,274510,300885,270270,352941,271186,163265,270270,333333,222222,285714,0,0,0,.
2021,1186,R,F,7238,0,0,0,0,0,1512,0,0,0,0,0,0,0,0,0,1899,2043,2070,2153,0,0,0,0,0,0,2101,2535,4975,30769,0,11173,2976,5384,8219,4981,8715,5941,13048,7299,6446,15337,7452,9950,9915,6527,5031,9913,11091,17178,6242,14221,8833,9816,17271,17573,11866,16032,13934,11794,17054,24418,26207,16598,26542,25692,26128,26293,41115,39848,39196,39959,43478,31019,45075,40000,84034,89744,55888,127711,81301,130178,122488,123944,160966,170792,208955,188679,162037,247140,243478,341014,272189,236220,526316,562500,1166667,666667,181818,0,0
2021,1187,T,B,5296,781,246,112,98,0,0,85,85,0,373,95,848,289,712,533,426,632,1052,1020,811,705,1350,2480,772,980,1658,1062,1450,2298,2208,1588,3081,3949,4080,3835,4882,5021,5311,5860,5443,6415,6656,7304,6864,8321,8738,9573,8356,9550,11616,12496,11734,14936,15452,16832,19533,17257,20747,24159,22641,25732,27751,25627,29897,33310,31609,41738,43913,44856,49457,54328,62394,62489,65896,68980,73242,77946,78022,95146,104443,117576,135194,129451,177060,171228,198327,196637,222836,270603,272007,269295,341972,361553,346050,424470,296455,538103,422761,480257,613231
2021,1187,T,M,6676,766,240,219,0,0,0,167,0,0,365,0,923,570,799,631,0,1033,1643,1813,1360,844,1619,2335,1275,1420,2724,1346,1790,2837,2786,2384,3922,4248,5840,5892,6976,6582,7135,7974,7795,8503,9811,9448,9718,12203,14359,14485,11805,14272,17546,17577,16597,23056,20900,26337,28968,26701,32216,33993,34815,40016,43509,39810,51902,52979,47883,63435,64686,70585,75874,79462,96780,104594,105546,103778,88830,117071,109803,129669,154214,168236,199257,191428,224087,238483,274965,236436,256328,277141,344932,263238,333435,383095,202309,400122,258143,160049,222290,222290,200061
2021,1187,T,F,3868,798,252,0,201,0,0,0,175,0,382,194,770,0,622,432,863,215,466,251,269,565,1080,2628,260,508,495,747,1050,1558,1422,649,2127,3599,2043,1533,2568,3336,3342,3620,3024,4252,3387,5166,4073,4581,3547,4961,5063,5122,6202,7983,7365,7679,10571,8512,11495,9403,11580,16395,13151,15102,16720,16081,15686,20974,21779,29082,32037,30856,35699,41571,45732,44228,49681,55398,67460,64332,67120,84040,89175,102318,117763,113341,164718,155183,181677,188320,215613,269406,259119,270478,343478,357264,387395,429554,304031,638789,451960,536998,810147
2021,1187,U,B,4889,864,163,147,0,0,0,115,115,0,485,0,594,243,640,671,390,505,547,743,812,863,1550,2194,333,808,1979,869,1225,1541,1448,1457,2104,3063,3192,3342,4168,4073,4358,5123,5348,5671,6738,6330,5858,7558,8640,9038,8029,8395,10264,12163,11175,12844,14716,14536,18487,16057,19215,23728,22103,23947,26838,26451,28891,32818,30661,42373,42586,44202,48565,53039,62095,64076,70098,67081,76023,83448,83201,99908,108985,122399,131917,130663,192319,176406,206880,196545,218147,287588,267836,239892,359356,411980,353126,503187,304507,495104,596056,645499,400209
2021,1187,U,M,6697,677,0,289,0,0,0,225,0,0,477,0,693,481,754,796,0,742,830,1526,1312,1036,2055,1990,655,948,3278,1134,1569,2136,1819,2602,2485,3050,5020,5230,6095,5866,6041,7316,8492,7383,10401,9089,7981,11159,14458,13568,11226,12452,16557,17327,16309,20198,19172,24623,27990,26842,31308,33580,35788,37862,41534,43508,49726,50597,47757,65845,62145,70515,77309,77745,99922,101927,113172,99501,93929,139249,118482,142746,166094,172222,197130,196542,236296,242909,279780,222269,264896,320068,460098,220047,292745,491908,259314,857325,272785,173950,250053,333404,125027
2021,1187,U,F,2978,1058,332,0,0,0,0,0,239,0,492,0,489,0,521,543,791,257,270,0,322,690,1039,2405,0,661,622,592,851,799,993,232,1711,3077,1246,1393,2223,2309,2678,2974,2315,3988,3149,3695,3856,4267,3572,4944,5079,4719,4720,7706,6719,6608,10869,5993,10637,7482,10176,16538,12280,14246,17199,15781,16292,22350,20846,29388,32155,30810,34334,41268,44631,48147,53268,54870,69732,64789,71081,86141,91542,107730,114883,114661,180978,161141,191679,190904,207964,281890,239489,243352,371672,396493,376458,453708,310601,595086,667218,720595,513244
2021,1187,R,B,6518,529,502,0,415,0,0,0,0,0,0,470,1827,464,995,0,589,1270,4033,2698,807,0,624,3458,2261,1523,533,1914,3229,11443,9133,2593,9150,9000,8904,6509,8737,9956,10094,9437,5883,9706,6311,11332,11073,11417,9127,11644,9590,13957,16690,13627,13457,21110,17524,22994,22235,20374,24828,25272,23990,30239,30033,23575,32458,34569,34131,39972,47702,46767,52143,58395,63357,57250,50796,76416,62692,57357,57804,78342,89768,102825,144549,126079,137231,158103,178319,196833,232771,232794,280583,340619,300170,259607,330897,279729,274666,727686,83381,210646,2287013
2021,1187,R,M,6608,1036,959,0,0,0,0,0,0,0,0,0,1840,906,972,0,0,2500,6200,3424,1589,0,0,3573,3456,2829,952,2153,3090,8276,8810,1188,10629,9567,9371,8754,10682,9471,11575,10573,5064,12823,7643,10782,16341,15928,14019,17709,13822,20662,20949,18374,17421,30644,25415,30654,31352,26365,34337,34909,32730,44805,47845,31860,56735,58316,48186,57502,70855,70758,72073,84054,87898,112661,81743,118620,72620,44468,75716,83669,116341,156841,204655,179663,193652,228383,264848,270979,237751,197637,189291,346340,461786,181916,114347,0,222342,0,0,0,500268
2021,1187,R,F,6431,0,0,0,837,0,0,0,0,0,0,947,1814,0,1019,0,1192,0,1682,1895,0,0,1225,3350,1109,0,0,1566,3548,31598,10478,6343,6058,7879,8037,2564,5191,10817,7701,7672,7018,5613,4563,11988,5075,6041,3434,5034,4999,6792,12245,8985,9496,11175,9671,15672,13827,14778,15762,15978,15639,17489,15402,16909,13994,17130,24443,28166,31665,31001,40109,42617,49530,30768,35987,57572,58217,62538,51692,76623,81497,85417,126265,109471,121755,139685,157713,182990,231719,240582,302814,339335,278519,276483,413293,377039,285887,800483,87009,250151,4669483
2021,1111,T,B,3792,511,94,172,77,0,70,138,68,208,282,283,286,218,153,404,482,799,665,759,643,598,475,1189,1105,638,1348,2081,1771,2589,1840,2343,3134,2628,3491,3520,3809,4480,3891,4589,5811,5547,7033,6631,6626,7923,7503,7406,9360,10713,8897,10349,12212,13338,13233,17277,18157,18984,19104,18809,21830,23530,24588,25027,27677,30849,31263,31469,35882,38943,43164,45204,54419,51219,71920,65487,64499,77233,74859,105317,104004,115760,125023,132447,140882,155696,183761,179307,228289,233979,258623,278194,347594,353813,311062,329534,272948,275841,271052,285945,201844
2021,1111,T,M,4877,598,181,167,0,0,134,133,133,269,411,414,141,284,295,781,934,1241,475,759,1003,558,724,1894,1892,692,1544,3256,2871,4351,2365,3914,4384,3690,5045,5488,4984,6318,6094,6469,7543,8513,9729,8592,10609,11399,10223,11300,14847,17673,12817,15936,19300,20653,19537,26627,28089,29729,31020,29637,35737,38225,39236,40808,42929,48182,51073,50053,58796,63750,63017,68857,93157,81844,116347,94889,97051,117825,117347,163986,164427,155319,182732,191601,198353,185553,239910,206497,287842,308407,316909,320484,392901,308977,276734,365937,171688,327768,364186,250378,100151
2021,1111,T,F,2659,420,0,177,160,0,0,144,0,143,145,145,436,149,0,0,0,329,875,758,204,644,200,390,198,577,1131,767,559,694,1274,584,1709,1429,1740,1306,2493,2480,1542,2610,4036,2536,4278,4659,2699,4555,4877,3704,4241,4258,5288,5213,5911,6980,7717,9099,9588,10099,9561,10261,11094,12610,14052,14221,17510,19574,19100,20498,22525,24943,32219,32671,34907,36408,51232,52530,50506,60026,58970,84407,83767,103502,107856,115090,124953,147778,170523,172957,214208,216155,244767,268467,338107,361885,317967,322496,291921,263185,251598,294147,235979
2021,1111,U,B,3192,522,120,219,98,0,0,0,90,91,360,352,271,184,194,307,388,665,662,762,525,472,233,804,691,780,1266,1213,962,1977,1095,2024,2466,2277,2605,2913,3137,3429,3662,3376,4964,4404,6258,6013,6268,7828,6739,7017,9316,9406,8770,9556,11630,12551,12819,14759,16595,18066,18968,16548,19823,22650,21556,23260,26798,29164,30817,29523,34885,37293,42291,45028,52844,51567,73709,69381,64995,77918,77663,105731,107462,117233,124049,139603,138665,162533,197371,198268,234925,227226,250550,267056,336043,349205,297955,337636,233067,244178,187346,268160,187404
2021,1111,U,M,4093,766,231,214,0,0,0,0,174,0,525,515,0,359,374,596,750,918,544,870,778,670,224,1305,1078,845,1627,1982,1342,3476,1400,3514,3984,3282,4074,4748,4651,4708,5840,4803,6489,6606,8732,7587,10507,11674,9803,10634,15620,15751,12651,14186,18317,19582,19181,22794,26434,28724,31133,26550,34016,38206,33572,38653,42041,45339,51043,45703,59222,62263,62765,72247,93291,84430,126212,105843,93972,113791,131407,166089,173251,161376,186957,224872,205223,198104,272843,246549,286335,303388,333030,307754,398655,252296,364427,581908,145771,326289,0,462542,182213
2021,1111,U,F,2259,267,0,224,200,0,0,0,0,189,185,181,549,0,0,0,0,393,791,632,228,250,242,243,247,708,877,413,579,530,813,607,977,1290,1141,1045,1587,2155,1507,1971,3507,2315,3870,4510,2314,4305,3949,3707,3612,3727,5336,5458,5846,6632,7446,7980,8426,9659,9767,9306,9801,12035,13657,13537,17385,19483,19321,20662,21730,24194,31672,31549,33800,36721,51076,54178,52912,63195,57945,84639,86465,104250,105886,116660,121916,153601,180952,187619,223045,210441,233042,258615,324032,367618,286252,303613,247712,226632,219208,242458,188261
2021,1111,R,B,5933,472,0,0,0,0,314,585,0,572,0,0,347,347,0,766,935,1511,687,736,1470,1279,1557,2695,2766,0,1820,9499,11204,10702,9382,4809,7694,4776,8880,7348,7848,10449,5137,10753,9841,10699,10415,9283,8103,8305,10385,8825,9520,15434,9333,12870,14006,15588,14342,23937,22281,21292,19439,24295,26572,25571,31663,29199,29781,34905,32354,36355,38452,43430,45592,45695,58977,50166,66293,52744,62833,75110,66708,104143,94346,111522,127746,113710,146715,138761,153203,139693,214223,249740,279720,310345,382199,366460,351852,301370,516129,486486,952381,428571,285714
2021,1111,R,M,7615,0,0,0,0,0,614,562,0,1121,0,0,678,0,0,1456,1832,2994,0,0,2382,0,2829,4132,5117,0,1101,11443,14205,10855,7641,5712,6109,5365,9169,8931,6522,13385,7214,13506,11722,15718,13499,12382,10986,10458,11606,13533,12259,24075,13341,21065,22166,23529,20431,36093,32149,32039,30769,36013,39184,38256,50395,45157,44751,53976,51128,59356,57862,67169,63626,60824,92840,75255,91034,64249,106618,129330,78603,158333,142857,140306,171983,122117,184348,158809,179487,133333,290749,317757,285714,347107,379747,488889,113208,47619,266667,333333,1500000,0,0
2021,1111,R,F,4115,980,0,0,0,0,0,610,0,0,0,0,0,715,0,0,0,0,1519,1901,0,3005,0,984,0,0,2703,5384,0,9615,23904,0,13559,3084,8152,3896,10441,5089,1789,6672,7160,3751,6372,5398,4534,5698,8912,3690,6673,6337,5110,4370,6120,8034,8490,12248,12865,11292,9011,12911,14587,14116,15103,16027,17844,19821,18498,20044,24790,27192,33873,36086,38404,35365,51780,46714,41995,49730,62016,83726,75859,101231,113494,110676,133576,132737,145907,141328,195175,230254,277879,299252,382838,346570,429448,403846,595745,560000,615385,2000000,1250000
2021,111,T,B,5277,1692,0,0,0,0,0,0,0,0,1467,0,0,0,0,0,0,3331,0,1988,0,0,0,2070,2047,0,1978,7059,2460,2174,0,11450,3390,4101,2545,2571,9126,2632,1239,2525,5376,6601,6748,2732,0,4605,6344,1675,6861,5263,7136,13233,10183,6296,5865,28319,16143,10545,16584,16407,17974,18379,19590,27298,25974,30000,41797,46512,29024,39716,49505,27257,54945,50228,114613,78947,50000,136364,90395,75949,76555,166667,142857,134715,165680,127660,175824,144928,202532,295082,304348,125000,482759,160000,190476,307692,250000,571429,250000,0,0
2021,111,T,M,9967,3150,0,0,0,0,0,0,0,0,2853,0,0,0,0,0,0,6601,0,3617,0,0,0,3817,3937,0,3610,9324,4454,0,0,19802,3333,5155,2421,4926,9877,4896,2320,2448,5122,12674,13624,0,0,8785,6024,0,10453,10657,7449,20367,13187,8197,12024,38835,20450,12821,31068,32316,25408,18797,19569,52863,45249,56206,62176,85714,33333,79137,69869,45045,68293,87591,196721,164706,81633,243902,95238,96774,101695,160000,31250,113208,193548,0,111111,200000,0,285714,0,0,0,400000,500000,0,.,0,500000,0,0
2021,111,T,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4751,0,5063,0,3683,3448,2911,2681,0,8287,0,0,2608,5658,0,0,5355,0,0,6700,3317,3378,0,6849,7055,7590,4301,0,19512,12780,8955,5789,3021,11887,18045,19608,9302,12579,10471,28021,19608,26201,14052,37135,16438,46921,33223,70485,27972,36036,87912,88889,68571,66667,168831,187500,142857,159420,160714,191781,135593,235294,296296,325581,137931,538462,100000,117647,333333,250000,666667,0,0,0
2021,111,U,B,2525,2410,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,0,2242,0,2587,0,0,0,3049,2999,0,2457,2677,0,2591,0,9357,2033,1658,0,1491,6163,3086,1468,1538,4914,3268,5124,1714,0,5808,2012,2215,7051,0,9804,10652,5874,3035,2959,16393,8021,7968,15404,7595,20228,10000,15957,19391,16830,20958,51515,32733,31858,51793,53398,28777,41885,45902,104418,60606,65041,129032,62500,80537,64516,187919,115385,116883,153846,157303,226415,136364,235294,344828,160000,142857,583333,166667,142857,333333,0,1333333,0,0,0
2021,111,U,M,4796,4545,0,0,0,0,0,0,0,0,3929,0,0,0,0,0,0,4357,0,4640,0,0,0,5714,5650,0,4684,5865,0,0,0,16043,4396,0,0,2972,8942,5917,2825,0,3185,6568,10850,0,0,11538,0,0,14118,0,10554,17804,6349,0,6309,25723,12698,6431,30395,11730,29155,11364,11765,34965,22642,43956,68441,41494,26549,100503,63291,50633,55556,58824,131868,133333,100000,206897,0,60606,46512,153846,48780,121212,200000,0,153846,222222,0,400000,.,0,0,666667,1000000,0,.,.,0,0,0
2021,111,U,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5376,0,4158,0,3170,0,0,3190,0,0,3110,6745,0,0,3273,0,0,4024,4310,0,0,9153,4831,5464,6135,0,9501,4619,9050,4444,4454,13393,8929,19417,9174,13393,5063,40302,27027,35398,19802,47244,15444,33613,39409,88608,19048,48193,93750,72289,86207,71429,200000,139130,115702,145455,197183,250000,114286,300000,333333,160000,153846,666667,0,0,363636,0,1333333,0,0,0
2021,111,R,B,11594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6472,0,0,0,0,0,0,0,0,0,38835,14925,0,0,20725,10204,15564,17467,9302,25424,0,0,7042,7491,20619,12862,6734,0,0,22472,0,6349,18519,0,19544,19934,13605,11527,50251,32698,15584,18735,32634,13857,35264,26954,42440,43836,48193,20202,80321,20725,9852,41237,23529,85366,60150,140000,126984,0,153846,123457,68182,111111,109091,205882,205128,205128,76923,105263,160000,142857,250000,476190,0,0,153846,285714,0,1000000,0,666667,0,0
2021,111,R,M,21622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13605,0,0,0,0,0,0,0,0,0,22727,17391,0,0,30534,0,19900,10471,14388,14388,0,0,12500,13072,33333,22099,0,0,0,23952,0,0,37500,0,25974,28571,25806,21978,58824,34483,25478,32258,64815,19231,33333,35088,83333,79096,77922,48780,183486,54054,25316,84507,31250,98361,171429,387097,240000,0,333333,137931,137931,250000,181818,0,100000,181818,0,0,0,.,0,0,0,.,0,0,.,.,0,1000000,0,0
2021,111,R,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133333,0,0,0,0,39216,0,52632,0,41237,0,0,0,0,0,0,14706,0,0,20000,0,12048,0,0,13072,12422,0,0,41237,31088,8772,8299,0,8889,36866,20000,9569,10638,22472,0,0,0,0,16260,18868,77670,20408,28986,52632,0,74074,115385,33898,52632,90909,311111,315789,214286,97561,121212,166667,142857,266667,555556,0,0,181818,400000,0,1000000,0,0,.,0
2021,1119,T,B,5237,368,172,78,278,191,188,188,123,317,273,71,142,292,461,403,567,484,697,943,791,835,1256,1561,802,1027,817,1078,2189,2196,2740,1663,2995,2572,3535,3414,3796,4719,4612,4768,6336,5562,7036,7800,7149,7549,8279,8441,9368,10563,11243,10688,12036,13738,13200,15531,15790,18697,20730,21460,20514,23095,28191,28755,30472,34651,32522,34831,35598,41144,45991,49386,57963,48338,67492,55255,72733,69052,74127,91934,92449,117977,126150,134532,163839,178121,213625,196704,245567,258373,298680,318123,361298,425849,381287,470785,339869,298305,530864,519231,133333
2021,1119,T,M,5381,180,333,0,275,250,123,244,240,249,133,137,138,430,456,479,792,789,1022,1104,1321,1592,1641,1844,1374,1595,1029,1700,2697,2769,4598,2534,4928,3393,4694,4993,5400,6603,6404,8225,8878,8406,11039,11295,11401,11224,12156,12596,15555,14540,16207,17053,18113,20435,21756,24979,25667,28041,31164,32944,31693,34910,45008,48229,47702,56975,53398,56394,57492,72898,74099,73490,91625,81328,97561,84613,118126,103017,103208,146415,146101,187967,165333,177171,209424,217223,317757,320809,342772,348348,311644,318538,436364,506173,416000,480769,238095,285714,187500,400000,54054
2021,1119,T,F,5085,565,0,161,282,129,256,128,0,388,420,0,146,149,465,326,331,165,356,774,208,0,855,1269,205,395,579,381,1615,1577,833,755,934,1716,2349,1834,2187,2798,2830,1366,3811,2779,3174,4536,3232,4214,4798,4637,3714,6967,6817,5092,6796,7988,5934,7849,7853,11265,12548,12602,12168,14514,16339,15365,19074,20655,19777,21926,22978,22962,30280,36612,40597,31861,53333,41967,53385,55556,64016,73250,74695,96066,114448,122215,151157,167310,187187,169799,224189,237617,295680,318040,349611,413397,375342,468687,362667,301255,615385,547619,165746
2021,1119,U,B,5451,352,220,100,265,240,247,259,171,176,185,93,189,297,311,326,645,532,691,1008,544,724,1025,1329,718,540,615,688,1658,1824,2293,1481,2865,2514,3314,3019,3256,3736,3845,4529,5798,5411,6120,7521,6652,7422,7388,7917,9030,10601,10576,10147,11233,12690,12712,14755,15294,16708,19803,21350,18810,21866,26296,27009,28099,33670,33160,35321,33386,42303,45171,50457,57472,48854,66585,56732,76874,73171,78133,103478,101095,125343,140356,146237,175272,193673,248825,237288,284619,306122,374622,368291,465455,612960,507937,619808,473430,319527,620000,700000,111628
2021,1119,U,M,6387,229,426,0,175,317,162,338,333,0,180,179,185,583,206,217,1055,834,900,973,1026,1370,1437,1167,1416,783,706,1100,2236,2028,3889,2586,4993,3424,4639,4711,4606,5520,5020,7859,8338,7759,9475,10821,10556,10942,10934,11880,14772,14725,16198,17348,16964,17526,21232,24030,27178,26289,31525,34586,30457,32995,44247,45471,43997,57700,57135,58498,56547,76016,73369,75131,89552,88043,104200,87864,125670,113586,112617,170036,172616,220510,198326,228571,244770,263768,378819,514107,459627,441860,385135,475676,767442,771429,880000,913043,480000,400000,375000,1333333,68966
2021,1119,U,F,4469,482,0,206,358,162,335,177,0,360,190,0,194,0,416,435,219,217,472,1045,0,0,597,1496,0,280,514,240,1057,1624,817,452,839,1664,2087,1475,2007,2021,2738,1435,3397,3213,3017,4590,3231,4369,4359,4451,3953,6987,5784,4120,6452,8732,5875,7652,6455,9767,11563,12291,11180,14815,15329,16017,18834,20054,19905,22766,21287,24744,30651,38502,42314,31020,50500,43700,58022,58916,67047,82715,79629,98459,124718,125791,159063,177250,220756,189914,252691,277228,372333,348928,430311,590818,460358,569288,472527,308725,666667,629630,127389
2021,1119,R,B,4450,426,0,0,326,0,0,0,0,681,523,0,0,279,891,627,328,334,713,750,1452,1124,1836,2114,996,2121,1390,2486,4491,4020,4610,2345,3478,2795,4376,4925,5932,8567,7512,5633,8265,6094,10152,8743,8791,7951,10993,9964,10296,10463,12921,11978,13778,15879,14197,17076,16785,22640,22484,21666,23633,25318,31678,31978,35011,36564,31259,33818,40208,38707,47751,47097,59050,47137,69604,51750,62467,58427,64356,67212,75269,104293,100853,113448,143510,153713,164741,144621,195719,199623,212121,262385,254950,257862,246377,307692,230159,269841,387097,272727,250000
2021,1119,R,M,1721,0,0,0,640,0,0,0,0,897,0,0,0,0,1157,1211,0,649,1403,1510,2143,2181,2151,3444,1280,3315,1896,3741,4334,5569,6910,2380,4737,3300,4862,5869,8011,10291,11020,9390,10611,10466,15884,12733,13906,12039,15512,14493,17579,14085,16227,16406,20471,25937,22732,26695,22998,31029,30590,30387,33538,37712,46123,52265,53431,55789,47196,52773,59129,67416,75436,70550,95467,68478,84979,78125,103187,82430,84211,105372,103270,139037,117537,108830,165138,163606,254237,155496,234957,248447,236111,171717,223881,304348,106667,137931,135593,222222,0,0,0
