Year,Sex,CCl,Cause,Drac0,Drac1,Drac5,Drac10,Drac15,Drac20,Drac25,Drac30,Drac35,Drac40,Drac45,Drac50,Drac55,Drac60,Drac65,Drac70,Drac75,Drac80,Drac85
1980,F,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,F,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,F,9,37,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,2,0
1980,F,9,38,11,1,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,0
1980,F,9,39,0,0,0,0,0,0,0,0,2,2,1,3,3,3,4,4,4,1,2
1980,F,9,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,F,9,41,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1980,F,9,42,24,1,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,2
1980,F,9,43,1,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,4,0
1980,F,9,44,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,F,9,45,0,0,1,1,1,1,1,4,4,7,11,18,21,35,44,70,84,137,140
1980,F,9,46,0,0,0,0,0,0,0,1,3,4,13,27,44,85,142,225,297,343,336
1980,F,9,47,1,0,0,0,3,6,19,42,91,145,233,385,569,899,1417,1835,1953,1950,1288
1980,F,9,48,1,0,0,0,0,1,2,2,5,7,6,11,17,28,41,60,62,67,59
1980,F,9,49,2,1,0,0,1,3,5,6,15,28,42,77,121,188,265,381,507,533,433
1980,F,9,50,0,0,0,0,0,4,7,15,24,40,61,103,158,229,318,401,454,467,398
1980,F,9,51,6,5,1,2,3,3,5,9,23,39,77,136,229,335,469,586,667,664,554
1980,F,9,52,0,0,0,0,0,0,0,0,1,2,4,6,12,16,16,22,31,30,36
1980,F,9,53,0,1,0,1,1,2,5,8,23,37,66,131,212,310,371,480,511,455,313
1980,F,9,54,1,1,0,0,0,1,2,2,2,4,6,6,12,13,21,16,15,16,20
1980,F,9,55,7,3,3,4,9,5,5,5,8,10,17,27,31,46,50,64,65,71,92
1980,F,9,56,0,0,1,0,0,2,4,6,10,10,14,16,19,21,35,48,75,122,263
1980,F,9,57,1,0,0,0,0,2,12,46,104,165,246,310,406,391,357,367,391,495,449
1980,F,9,58,0,0,0,0,0,2,8,18,37,52,89,148,219,305,343,344,290,285,156
1980,F,9,59,0,0,0,0,1,2,4,6,15,24,51,102,150,203,228,239,237,249,185
1980,F,9,60,1,0,1,1,4,6,9,15,28,59,115,180,241,269,308,318,281,262,204
1980,F,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,F,9,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,F,9,63,4,9,2,2,0,1,2,5,5,9,19,35,65,98,123,148,162,186,128
1980,F,9,64,18,21,15,14,15,13,15,23,29,48,68,96,121,125,166,190,186,219,194
1980,F,9,65,32,30,28,17,17,17,20,16,25,26,37,53,68,87,101,107,100,68,37
1980,F,9,66,9,11,9,4,8,11,13,14,16,20,31,37,62,75,98,87,85,68,32
1980,F,9,67,35,11,6,4,6,8,10,15,24,27,41,48,46,41,41,43,36,56,46
1980,F,9,68,4,0,1,2,3,5,5,7,6,11,15,24,57,89,144,186,176,125,69
1980,F,9,69,21,1,1,1,1,1,3,6,5,5,9,10,15,18,12,16,14,10,14
1980,F,9,70,56,15,0,1,0,0,0,1,1,2,3,3,5,5,5,4,6,6,9
1980,F,9,71,29,5,2,1,1,2,2,2,2,5,4,4,8,15,14,18,20,21,11
1980,F,9,72,31,3,2,0,2,3,1,4,2,4,6,5,7,7,12,13,9,7,5
1980,F,9,73,0,0,0,0,0,0,0,1,0,1,1,2,3,1,0,1,0,0,4
1980,F,9,74,0,0,0,0,1,2,3,2,5,5,5,11,12,19,19,26,49,105,114
1980,F,9,75,0,0,0,0,0,0,1,5,13,13,17,23,28,19,14,8,8,6,9
1980,F,9,76,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
1980,F,9,77,3,10,9,8,8,7,5,4,3,3,2,2,2,2,2,0,2,2,2
1980,F,9,78,122,12,3,4,4,3,3,5,6,6,6,9,9,6,4,7,5,7,9
1980,F,9,79,0,0,0,0,0,1,3,7,12,9,12,8,3,4,3,2,3,11,4
1980,F,9,80,87,13,5,4,5,6,9,9,6,11,14,15,14,8,7,7,5,12,2
1980,F,9,81,4,11,8,9,19,18,20,17,18,20,19,18,17,14,13,11,8,4,9
1980,F,9,82,8,1,1,1,0,1,1,1,0,0,2,1,2,2,4,1,1,4,0
1980,F,9,83,118,36,18,14,10,7,7,10,9,14,15,18,28,34,39,51,64,87,124
1980,F,9,84,0,0,1,2,2,2,3,8,13,21,31,34,37,30,18,13,6,7,0
1980,F,9,85,0,1,0,2,14,21,29,43,76,128,196,218,279,227,182,128,108,100,137
1980,F,9,86,0,0,0,0,0,0,1,2,3,9,18,27,41,66,99,134,219,320,440
1980,F,9,87,0,0,0,0,0,0,0,1,1,2,4,5,5,10,14,15,30,45,39
1980,F,9,88,0,0,0,0,0,0,0,0,0,1,1,1,2,4,8,7,17,39,37
1980,F,9,89,0,0,0,0,1,0,1,3,5,10,23,40,61,78,115,174,295,418,545
1980,F,9,90,0,0,0,0,0,0,0,0,3,4,13,28,51,99,168,237,254,312,224
1980,F,9,91,0,0,0,0,0,1,3,8,16,26,61,112,252,471,756,1035,1288,1299,1018
1980,F,9,92,0,0,0,0,0,0,0,1,5,9,28,71,148,336,585,1231,1980,3204,4749
1980,F,9,93,0,0,0,0,1,4,7,12,28,55,133,310,761,1970,4318,9792,19912,42816,81177
1980,F,9,94,0,0,0,0,0,0,0,1,4,6,14,37,65,92,130,178,260,351,790
1980,F,9,95,0,0,0,0,0,3,12,36,70,114,221,338,512,743,1092,1638,2659,4499,7785
1980,F,9,96,0,0,0,0,1,1,1,2,4,7,10,16,21,22,18,27,51,79,119
1980,F,9,97,22,7,7,9,13,19,15,22,33,47,64,85,103,172,287,542,1041,2095,4611
1980,F,9,98,0,0,0,0,1,2,7,18,53,129,322,610,1068,1583,2398,3895,5890,8342,10912
1980,F,9,99,1,1,2,2,4,7,14,23,39,63,141,275,600,1435,3069,6657,13262,27135,46630
1980,F,9,100,0,1,2,0,2,2,3,4,5,12,26,49,94,260,553,1302,2883,7438,15987
1980,F,9,101,0,0,0,0,0,3,3,3,4,9,14,16,20,30,45,54,67,104,99
1980,F,9,102,2,0,1,2,1,0,0,1,1,1,2,4,5,12,17,21,59,111,201
1980,F,9,103,1253,95,13,6,2,1,1,2,2,2,2,1,2,3,2,2,4,6,12
1980,F,9,104,179,27,5,6,5,6,5,3,5,3,10,11,12,17,20,28,52,79,226
1980,F,9,105,679,54,5,3,2,1,2,2,2,3,3,4,5,5,8,8,15,10,16
1980,F,9,106,1,11,3,3,3,2,2,4,4,6,14,17,15,21,21,30,46,65,83
1980,F,9,107,4185,245,31,24,13,12,15,17,28,29,40,48,67,79,116,149,244,345,552
1980,F,9,108,1,0,0,0,1,1,1,4,5,11,21,31,67,143,302,628,1283,2456,4520
1980,F,9,109,0,1,0,2,4,5,5,11,16,19,33,43,49,70,101,132,183,220,298
1980,F,9,110,0,0,0,0,0,0,1,2,2,4,7,13,24,33,56,104,181,298,478
1980,F,9,111,0,0,0,0,0,0,0,0,0,1,2,4,3,4,6,8,9,23,25
1980,F,9,112,42,7,0,1,1,3,3,4,10,10,15,20,33,29,29,31,39,71,78
1980,F,9,113,3,1,2,1,2,6,7,10,16,32,62,119,229,414,710,1310,2310,3923,6827
1980,F,9,114,23,6,2,2,1,2,2,2,2,2,4,7,5,9,10,18,36,54,80
1980,F,9,115,0,0,0,0,0,0,1,3,2,4,9,12,18,22,41,55,66,73,62
1980,F,9,116,0,0,0,0,1,0,1,1,2,5,5,7,12,15,18,31,35,44,37
1980,F,9,117,0,0,0,0,0,0,0,0,1,1,2,1,1,4,7,12,17,24,41
1980,F,9,118,6,8,3,2,5,4,2,4,4,7,6,10,17,20,29,30,36,37,43
1980,F,9,119,11,0,0,0,1,0,1,0,4,2,7,10,22,31,47,83,154,193,234
1980,F,9,120,196,4,0,0,1,1,1,2,3,5,6,11,12,15,22,33,45,52,59
1980,F,9,121,56,5,1,2,1,3,2,4,5,7,13,16,17,23,45,58,61,123,92
1980,F,9,122,0,0,0,0,0,0,0,1,5,4,8,7,11,8,3,4,5,4,28
1980,F,9,123,0,1,2,3,5,5,6,15,33,41,70,116,159,169,168,215,249,315,290
1980,F,9,124,0,0,0,0,1,0,1,4,6,10,14,27,47,67,108,185,297,394,393
1980,F,9,125,8,1,1,1,1,2,3,3,5,6,11,16,20,29,40,61,61,89,62
1980,F,9,126,1,0,0,0,1,3,5,9,9,18,22,28,49,61,68,91,101,122,71
1980,F,9,127,44,4,2,1,2,4,4,4,8,9,10,20,21,31,35,52,55,69,67
1980,F,9,128,0,0,0,1,2,1,2,2,4,4,6,6,8,8,9,6,8,7,5
1980,F,9,129,1,2,2,6,14,10,15,19,33,33,46,51,63,63,66,62,52,47,37
1980,F,9,130,11,1,1,1,3,5,5,7,12,19,29,38,54,72,94,98,86,101,89
1980,F,9,131,0,0,0,0,0,1,1,2,3,2,8,11,16,24,22,29,28,22,20
1980,F,9,132,2,1,0,1,1,1,1,2,2,3,8,8,9,10,11,9,9,16,14
1980,F,9,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,F,9,134,1,0,1,0,1,2,5,3,8,5,6,5,4,6,7,7,8,12,18
1980,F,9,135,0,0,0,0,1,2,3,4,5,2,0,0,0,0,0,0,0,0,0
1980,F,9,136,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0
1980,F,9,137,0,0,0,0,5,25,32,28,31,12,1,0,0,0,0,0,0,0,0
1980,F,9,138,0,0,0,0,2,6,6,6,6,3,1,0,0,0,0,0,0,0,0
1980,F,9,139,0,0,0,0,3,8,3,2,2,1,0,0,0,0,0,0,0,0,0
1980,F,9,140,0,0,0,0,0,2,2,1,3,1,0,0,0,0,0,0,0,0,0
1980,F,9,141,0,0,0,0,4,13,12,18,15,6,1,1,0,0,0,0,0,0,0
1980,F,9,142,28,1,0,2,4,3,3,5,4,5,8,10,13,13,18,23,20,22,21
1980,F,9,143,8,2,1,2,1,1,1,1,1,1,1,3,3,5,5,7,4,10,14
1980,F,9,144,6,1,1,2,6,7,6,7,11,10,15,20,23,26,28,25,33,26,48
1980,F,9,145,310,16,5,3,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0
1980,F,9,146,267,22,8,5,2,2,1,1,2,1,0,0,1,0,1,0,0,0,2
1980,F,9,147,1440,70,22,12,11,10,8,3,3,3,2,2,2,2,1,2,1,1,0
1980,F,9,148,71,2,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0
1980,F,9,149,333,7,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1980,F,9,150,778,30,11,9,7,7,4,5,4,4,9,8,5,3,5,5,2,2,5
1980,F,9,151,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,F,9,152,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,F,9,153,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,F,9,154,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,F,9,155,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,F,9,156,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,F,9,157,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,F,9,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,149
1980,F,9,159,94,12,4,2,4,4,3,10,14,15,19,27,30,29,30,43,62,99,222
1980,F,9,160,12,13,20,11,47,45,38,37,47,48,42,37,33,33,34,42,44,49,48
1980,F,9,161,5,22,46,22,35,28,26,26,38,42,44,51,51,61,81,109,126,176,146
1980,F,9,162,3,6,6,4,14,17,18,19,25,34,30,40,31,44,43,53,83,101,85
1980,F,9,163,3,0,0,0,2,10,33,67,150,174,263,264,251,167,99,44,22,6,30
1980,F,9,164,60,74,16,10,21,21,28,35,51,53,75,71,77,75,68,68,95,112,128
1980,F,9,165,8,1,0,0,0,0,0,0,1,1,1,2,2,2,1,2,2,5,7
1980,F,9,166,24,15,5,3,9,10,12,12,19,22,19,22,24,28,33,57,127,273,458
1980,F,9,167,33,49,12,4,4,8,9,9,12,15,24,22,24,28,33,43,63,107,146
1980,F,9,168,17,46,46,48,28,21,25,25,32,33,31,29,28,24,23,34,31,23,52
1980,F,9,169,480,22,3,1,3,3,5,11,19,23,37,35,37,30,19,9,7,14,7
1980,F,9,170,0,0,1,1,1,1,0,2,1,1,2,1,2,1,1,1,1,2,0
1980,F,9,171,1,8,6,4,4,4,5,4,7,7,6,8,6,6,4,2,7,7,7
1980,F,9,172,168,69,22,15,25,32,39,55,81,87,110,126,113,122,88,133,184,367,467
1980,F,9,173,0,0,0,9,58,85,101,119,164,176,203,243,205,220,220,234,273,340,417
1980,F,9,174,51,8,9,6,29,46,97,113,125,119,123,99,91,74,65,62,79,88,101
1980,F,9,175,77,6,2,3,11,13,20,28,43,42,47,45,42,38,32,36,38,63,91
1981,F,9,0,18406,1361,525,405,600,781,948,1357,2000,2790,4241,6269,9238,14156,22346,37636,62412,113446,194072
1981,F,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1981,F,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
1981,F,9,4,113,7,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2
1981,F,9,5,33,5,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3,7,17
1981,F,9,6,5,2,0,0,0,0,0,1,1,2,1,1,1,0,2,2,1,3,5
1981,F,9,7,264,8,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,3
1981,F,9,8,824,46,3,0,0,0,0,1,0,0,1,1,2,2,2,4,7,10,16
1981,F,9,9,6,1,1,1,1,12,17,20,27,29,38,43,48,66,68,82,107,114,113
1981,F,9,10,6,1,1,0,0,1,1,1,1,1,2,1,0,2,1,0,0,6,5
1981,F,9,11,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,3
1981,F,9,12,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,2,1,3,0
1981,F,9,13,4,0,0,0,0,1,1,0,1,1,3,2,2,4,4,3,2,3,5
1981,F,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1981,F,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,22,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3,1,2,3
1981,F,9,23,248,36,6,2,2,1,2,1,1,1,1,3,3,4,2,4,5,7,7
1981,F,9,24,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,2,1,1,2
1981,F,9,25,1247,30,5,5,3,8,11,10,7,7,7,12,15,16,18,18,16,14,19
1981,F,9,26,4,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,2,2
1981,F,9,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1981,F,9,28,17,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,29,8,3,1,0,0,0,1,1,1,2,1,0,1,1,1,0,1,0,0
1981,F,9,30,66,8,2,2,3,6,4,5,3,3,4,5,4,4,5,7,6,8,5
1981,F,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,32,66,7,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0
1981,F,9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1981,F,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,37,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1981,F,9,38,8,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3,0,0,0
1981,F,9,39,0,0,0,0,0,0,1,1,1,2,3,3,2,4,2,4,3,0,0
1981,F,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,41,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
1981,F,9,42,20,1,0,0,0,0,0,0,1,1,0,2,1,2,1,1,1,1,0
1981,F,9,43,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,7,7
1981,F,9,44,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1981,F,9,45,3,1,0,0,1,2,2,2,3,6,10,14,21,33,44,53,72,107,142
1981,F,9,46,1,0,0,0,0,0,1,1,3,4,12,27,42,71,118,193,280,331,262
1981,F,9,47,1,1,1,0,1,7,18,38,81,140,220,356,560,855,1379,1822,1957,1889,1281
1981,F,9,48,0,0,0,0,0,1,1,2,3,4,8,11,24,29,46,59,60,68,61
1981,F,9,49,0,0,0,0,0,2,4,9,14,29,50,73,136,193,292,398,475,537,418
1981,F,9,50,2,0,0,0,1,3,6,12,25,41,69,106,145,224,337,424,489,450,332
1981,F,9,51,6,4,3,2,1,2,6,11,22,39,66,145,220,357,504,654,701,749,552
1981,F,9,52,0,0,0,0,0,0,0,0,0,1,4,6,9,17,10,18,26,22,23
1981,F,9,53,2,1,0,1,1,2,4,9,20,35,67,124,210,297,412,464,479,423,306
1981,F,9,54,3,1,1,0,1,1,1,1,2,4,3,10,8,11,21,17,20,17,19
1981,F,9,55,3,3,2,5,9,8,5,6,8,9,17,26,31,40,49,65,73,66,75
1981,F,9,56,0,1,0,0,1,3,3,7,8,12,16,17,19,30,30,41,76,121,219
1981,F,9,57,0,0,1,0,0,2,13,46,95,172,247,325,404,408,365,358,383,481,417
1981,F,9,58,0,0,0,0,0,1,5,19,39,53,78,151,220,302,374,334,298,260,181
1981,F,9,59,0,0,0,0,0,2,4,9,17,26,50,95,144,191,236,249,258,219,158
1981,F,9,60,1,1,1,2,4,6,9,16,34,63,113,188,248,298,328,334,286,260,194
1981,F,9,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,63,9,6,3,1,1,2,1,4,4,8,19,34,65,84,131,162,188,188,149
1981,F,9,64,8,20,17,13,13,13,17,29,36,51,76,107,126,141,159,190,174,212,179
1981,F,9,65,17,29,26,17,15,15,15,17,22,24,42,52,66,88,113,106,98,77,35
1981,F,9,66,14,10,7,5,10,13,12,15,15,23,28,36,67,86,95,107,95,84,62
1981,F,9,67,19,8,6,7,7,7,9,14,21,31,44,49,49,55,47,49,46,45,54
1981,F,9,68,1,1,0,2,3,4,4,6,6,7,18,29,56,95,152,158,165,131,87
1981,F,9,69,19,2,1,1,1,2,2,4,3,4,8,11,9,9,14,13,14,13,10
1981,F,9,70,59,4,1,1,1,1,1,0,2,2,4,4,7,7,4,4,6,3,2
1981,F,9,71,32,4,2,3,1,1,2,2,3,5,4,5,9,12,14,19,19,15,9
1981,F,9,72,16,2,2,1,1,2,2,1,2,3,4,7,7,11,13,10,8,9,7
1981,F,9,73,0,0,0,0,0,0,0,1,1,0,2,1,3,1,1,1,0,1,3
1981,F,9,74,0,0,0,0,1,1,2,3,4,6,7,9,14,19,17,23,32,54,73
1981,F,9,75,0,0,0,0,0,0,1,8,14,19,24,30,30,21,15,7,1,1,3
1981,F,9,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
1981,F,9,77,5,8,14,12,9,6,4,3,3,3,3,2,2,2,3,4,2,1,3
1981,F,9,78,123,17,4,5,3,2,4,5,4,5,7,8,8,8,8,8,8,8,7
1981,F,9,79,0,0,0,0,0,2,3,7,11,12,9,7,6,5,4,3,4,8,36
1981,F,9,80,70,18,6,4,7,6,7,9,13,11,16,14,14,10,12,6,6,9,16
1981,F,9,81,6,8,9,9,18,22,20,22,19,20,23,17,18,12,9,6,8,5,7
1981,F,9,82,9,2,0,1,0,1,0,1,1,1,1,2,2,2,3,3,2,0,0
1981,F,9,83,142,46,25,15,13,8,6,9,11,10,17,17,25,25,35,39,41,80,94
1981,F,9,84,0,0,1,1,3,3,5,8,14,21,32,41,38,34,27,10,12,8,7
1981,F,9,85,0,0,2,2,9,16,25,41,63,122,194,221,261,249,180,138,103,103,90
1981,F,9,86,0,0,0,0,0,0,1,2,2,9,19,34,55,62,80,138,190,286,352
1981,F,9,87,0,0,0,0,0,0,0,1,1,4,7,9,10,12,9,15,15,23,16
1981,F,9,88,0,0,0,0,0,0,0,0,1,0,2,3,4,3,4,4,6,3,3
1981,F,9,89,0,0,0,0,0,0,1,2,7,11,27,42,59,82,108,186,284,430,590
1981,F,9,90,0,0,0,0,0,0,0,1,1,3,10,22,55,94,168,220,253,267,146
1981,F,9,91,0,0,0,0,0,1,3,8,10,24,53,103,230,452,756,1057,1201,1238,1137
1981,F,9,92,0,0,0,0,0,0,1,2,5,7,29,69,147,318,569,1126,1850,3023,4142
1981,F,9,93,0,0,0,0,1,2,4,11,27,45,113,288,682,1848,4210,9335,18943,40760,80415
1981,F,9,94,0,0,0,0,0,0,0,2,2,7,15,33,57,90,120,163,230,338,368
1981,F,9,95,0,0,0,0,1,3,14,27,67,116,203,328,510,743,1054,1625,2503,4152,7122
1981,F,9,96,0,0,0,0,0,1,1,1,1,3,4,14,19,20,17,26,53,88,142
1981,F,9,97,58,12,11,8,13,19,15,24,34,38,64,77,109,167,251,471,964,1925,3998
1981,F,9,98,0,0,0,0,1,1,3,16,58,117,312,624,1032,1519,2331,3841,5553,8369,10142
1981,F,9,99,6,2,3,3,3,8,15,24,36,62,132,293,629,1534,3251,6902,13771,27778,48130
1981,F,9,100,2,1,1,1,1,2,2,5,4,8,21,44,94,233,507,1221,2617,6902,15318
1981,F,9,101,0,0,0,0,0,2,2,3,3,8,11,18,21,34,37,58,71,81,95
1981,F,9,102,2,0,1,0,1,0,0,0,1,1,1,1,4,6,11,20,34,70,170
1981,F,9,103,1320,99,11,4,1,2,2,1,1,2,1,1,2,3,2,3,5,3,17
1981,F,9,104,171,18,5,4,3,2,4,3,3,4,5,4,5,9,7,14,19,24,66
1981,F,9,105,471,35,6,3,1,2,1,2,1,1,1,2,4,6,10,10,10,11,24
1981,F,9,106,5,5,1,0,1,3,3,4,6,8,9,11,19,17,19,32,38,66,47
1981,F,9,107,3784,262,28,19,15,14,15,15,18,25,31,43,56,84,116,154,234,351,444
1981,F,9,108,0,0,1,0,0,1,1,2,4,11,19,38,75,154,301,718,1341,2447,4603
1981,F,9,109,1,0,1,2,3,6,6,11,15,19,31,41,52,69,91,137,177,210,288
1981,F,9,110,1,0,0,0,0,0,0,1,1,4,7,11,21,34,54,92,175,285,498
1981,F,9,111,0,0,0,0,0,1,0,0,1,1,0,2,2,4,5,8,8,22,19
1981,F,9,112,43,8,1,2,2,3,5,6,4,8,13,17,19,19,24,32,33,46,38
1981,F,9,113,2,1,1,2,3,5,5,10,18,27,61,105,190,348,630,1104,1888,3343,5591
1981,F,9,114,39,8,2,1,1,1,2,2,2,2,6,5,9,8,14,19,29,53,69
1981,F,9,115,0,0,0,0,0,0,1,2,4,5,8,10,22,24,36,54,58,68,61
1981,F,9,116,0,0,0,0,0,0,1,2,3,3,5,8,9,13,20,22,32,37,28
1981,F,9,117,0,0,0,0,0,0,0,0,0,1,1,1,1,2,4,10,14,15,21
1981,F,9,118,7,9,4,5,6,4,4,4,4,5,7,13,14,23,26,40,39,45,33
1981,F,9,119,16,1,0,0,0,0,0,0,1,2,10,9,14,28,59,94,129,207,227
1981,F,9,120,141,9,1,1,1,2,1,3,3,4,6,9,16,24,39,58,102,97,125
1981,F,9,121,64,4,1,1,1,2,4,3,5,5,10,13,14,23,38,52,74,96,83
1981,F,9,122,0,0,0,0,0,0,0,1,4,4,6,9,13,8,4,3,4,2,0
1981,F,9,123,2,1,1,2,3,6,7,12,27,53,74,104,167,180,196,198,238,295,323
1981,F,9,124,0,0,0,0,0,0,2,2,4,6,12,26,47,67,120,217,293,356,332
1981,F,9,125,12,2,1,2,2,2,3,3,5,8,12,16,19,28,30,40,47,50,47
1981,F,9,126,0,0,0,0,1,2,6,7,14,18,27,26,43,61,67,89,108,104,78
1981,F,9,127,40,4,1,0,3,2,4,4,10,9,12,16,22,29,39,45,68,63,62
1981,F,9,128,1,1,0,1,1,1,1,3,4,3,8,5,6,7,4,4,6,3,3
1981,F,9,129,5,2,2,5,9,14,17,22,34,46,51,53,72,64,71,68,54,38,56
1981,F,9,130,4,2,2,2,3,5,6,8,9,19,28,39,58,74,91,109,108,115,83
1981,F,9,131,0,0,0,0,1,0,2,2,4,3,9,11,18,23,29,30,41,30,21
1981,F,9,132,2,1,1,1,1,1,1,1,2,4,6,7,10,7,10,13,19,23,17
1981,F,9,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,134,1,0,0,0,1,3,3,4,6,6,5,4,5,6,3,7,4,12,0
1981,F,9,135,0,0,0,0,0,3,5,6,3,2,1,0,0,0,0,0,0,0,0
1981,F,9,136,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0
1981,F,9,137,0,0,0,0,6,22,30,27,26,10,1,0,0,0,0,0,0,0,0
1981,F,9,138,0,0,0,0,1,5,6,7,5,3,1,0,0,0,0,0,0,0,0
1981,F,9,139,0,0,0,0,4,8,3,3,2,1,0,0,0,0,0,0,0,0,0
1981,F,9,140,0,0,0,0,1,4,2,2,1,1,0,0,0,0,0,0,0,0,0
1981,F,9,141,0,0,0,0,4,14,13,15,16,6,2,0,0,0,0,0,0,0,0
1981,F,9,142,24,3,1,1,3,4,3,6,4,6,9,12,14,15,22,19,30,29,26
1981,F,9,143,5,3,2,2,1,1,1,2,1,1,2,3,4,3,5,2,6,4,2
1981,F,9,144,2,1,1,4,5,5,6,7,9,12,13,21,29,26,37,28,39,45,62
1981,F,9,145,264,20,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,146,229,24,9,6,3,3,2,1,1,1,0,0,1,1,1,0,0,2,2
1981,F,9,147,1175,56,15,10,9,10,5,4,2,3,2,1,3,2,1,0,0,0,0
1981,F,9,148,56,2,3,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,2
1981,F,9,149,351,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,F,9,150,805,32,8,7,5,3,4,4,8,6,7,11,10,6,4,3,3,3,2
