RENGLON,ANIO,ENTIDAD,CVE_GEO,EDAD,SEXO,EMIGRANTES,INMIGRANTES,ENTIDAD_FEDERATIVA,FECHA
17550,2040-2044,Puebla,21,40--44,Mujeres,2200,617,Puebla,2044-01-01
17551,2040-2044,Puebla,21,45--49,Hombres,1726,1786,Puebla,2044-01-01
17552,2040-2044,Puebla,21,45--49,Mujeres,1887,539,Puebla,2044-01-01
17553,2040-2044,Puebla,21,50--54,Hombres,1273,1427,Puebla,2044-01-01
17554,2040-2044,Puebla,21,50--54,Mujeres,1662,494,Puebla,2044-01-01
17555,2040-2044,Puebla,21,55--59,Hombres,927,1073,Puebla,2044-01-01
17556,2040-2044,Puebla,21,55--59,Mujeres,1436,438,Puebla,2044-01-01
17557,2040-2044,Puebla,21,60--64,Hombres,699,790,Puebla,2044-01-01
17558,2040-2044,Puebla,21,60--64,Mujeres,1255,369,Puebla,2044-01-01
17559,2040-2044,Puebla,21,65--69,Hombres,593,615,Puebla,2044-01-01
17560,2040-2044,Puebla,21,65--69,Mujeres,1121,300,Puebla,2044-01-01
17561,2040-2044,Puebla,21,70--74,Hombres,493,432,Puebla,2044-01-01
17562,2040-2044,Puebla,21,70--74,Mujeres,930,218,Puebla,2044-01-01
17563,2040-2044,Puebla,21,75--79,Hombres,370,265,Puebla,2044-01-01
17564,2040-2044,Puebla,21,75--79,Mujeres,702,143,Puebla,2044-01-01
17565,2040-2044,Puebla,21,80--84,Hombres,246,147,Puebla,2044-01-01
17566,2040-2044,Puebla,21,80--84,Mujeres,475,88,Puebla,2044-01-01
17567,2040-2044,Puebla,21,85--89,Hombres,139,70,Puebla,2044-01-01
17568,2040-2044,Puebla,21,85--89,Mujeres,267,45,Puebla,2044-01-01
17569,2040-2044,Querétaro,22,00--04,Hombres,1395,206,Querétaro,2044-01-01
17570,2040-2044,Querétaro,22,00--04,Mujeres,1431,247,Querétaro,2044-01-01
17571,2040-2044,Querétaro,22,05--09,Hombres,989,205,Querétaro,2044-01-01
17572,2040-2044,Querétaro,22,05--09,Mujeres,1028,226,Querétaro,2044-01-01
17573,2040-2044,Querétaro,22,10--14,Hombres,846,241,Querétaro,2044-01-01
17574,2040-2044,Querétaro,22,10--14,Mujeres,900,233,Querétaro,2044-01-01
17575,2040-2044,Querétaro,22,15--19,Hombres,1617,348,Querétaro,2044-01-01
17576,2040-2044,Querétaro,22,15--19,Mujeres,1438,275,Querétaro,2044-01-01
17577,2040-2044,Querétaro,22,20--24,Hombres,3056,610,Querétaro,2044-01-01
17578,2040-2044,Querétaro,22,20--24,Mujeres,2254,373,Querétaro,2044-01-01
17579,2040-2044,Querétaro,22,25--29,Hombres,3424,883,Querétaro,2044-01-01
17580,2040-2044,Querétaro,22,25--29,Mujeres,2293,445,Querétaro,2044-01-01
17581,2040-2044,Querétaro,22,30--34,Hombres,2875,1004,Querétaro,2044-01-01
17582,2040-2044,Querétaro,22,30--34,Mujeres,1908,438,Querétaro,2044-01-01
17583,2040-2044,Querétaro,22,35--39,Hombres,2021,939,Querétaro,2044-01-01
17584,2040-2044,Querétaro,22,35--39,Mujeres,1507,375,Querétaro,2044-01-01
17585,2040-2044,Querétaro,22,40--44,Hombres,1395,821,Querétaro,2044-01-01
17586,2040-2044,Querétaro,22,40--44,Mujeres,1242,318,Querétaro,2044-01-01
17587,2040-2044,Querétaro,22,45--49,Hombres,991,681,Querétaro,2044-01-01
17588,2040-2044,Querétaro,22,45--49,Mujeres,1065,281,Querétaro,2044-01-01
17589,2040-2044,Querétaro,22,50--54,Hombres,730,542,Querétaro,2044-01-01
17590,2040-2044,Querétaro,22,50--54,Mujeres,934,257,Querétaro,2044-01-01
17591,2040-2044,Querétaro,22,55--59,Hombres,532,407,Querétaro,2044-01-01
17592,2040-2044,Querétaro,22,55--59,Mujeres,809,226,Querétaro,2044-01-01
17593,2040-2044,Querétaro,22,60--64,Hombres,403,300,Querétaro,2044-01-01
17594,2040-2044,Querétaro,22,60--64,Mujeres,706,190,Querétaro,2044-01-01
17595,2040-2044,Querétaro,22,65--69,Hombres,340,233,Querétaro,2044-01-01
17596,2040-2044,Querétaro,22,65--69,Mujeres,630,156,Querétaro,2044-01-01
17597,2040-2044,Querétaro,22,70--74,Hombres,283,164,Querétaro,2044-01-01
17598,2040-2044,Querétaro,22,70--74,Mujeres,525,112,Querétaro,2044-01-01
17599,2040-2044,Querétaro,22,75--79,Hombres,213,101,Querétaro,2044-01-01
17600,2040-2044,Querétaro,22,75--79,Mujeres,395,75,Querétaro,2044-01-01
17601,2040-2044,Querétaro,22,80--84,Hombres,142,59,Querétaro,2044-01-01
17602,2040-2044,Querétaro,22,80--84,Mujeres,270,45,Querétaro,2044-01-01
17603,2040-2044,Querétaro,22,85--89,Hombres,81,25,Querétaro,2044-01-01
17604,2040-2044,Querétaro,22,85--89,Mujeres,153,25,Querétaro,2044-01-01
17605,2040-2044,Quintana Roo,23,00--04,Hombres,381,58,Quintana Roo,2044-01-01
17606,2040-2044,Quintana Roo,23,00--04,Mujeres,562,87,Quintana Roo,2044-01-01
17607,2040-2044,Quintana Roo,23,05--09,Hombres,269,56,Quintana Roo,2044-01-01
17608,2040-2044,Quintana Roo,23,05--09,Mujeres,402,75,Quintana Roo,2044-01-01
17609,2040-2044,Quintana Roo,23,10--14,Hombres,229,67,Quintana Roo,2044-01-01
17610,2040-2044,Quintana Roo,23,10--14,Mujeres,353,77,Quintana Roo,2044-01-01
17611,2040-2044,Quintana Roo,23,15--19,Hombres,442,99,Quintana Roo,2044-01-01
17612,2040-2044,Quintana Roo,23,15--19,Mujeres,563,98,Quintana Roo,2044-01-01
17613,2040-2044,Quintana Roo,23,20--24,Hombres,835,173,Quintana Roo,2044-01-01
17614,2040-2044,Quintana Roo,23,20--24,Mujeres,883,135,Quintana Roo,2044-01-01
17615,2040-2044,Quintana Roo,23,25--29,Hombres,933,249,Quintana Roo,2044-01-01
17616,2040-2044,Quintana Roo,23,25--29,Mujeres,898,153,Quintana Roo,2044-01-01
17617,2040-2044,Quintana Roo,23,30--34,Hombres,787,280,Quintana Roo,2044-01-01
17618,2040-2044,Quintana Roo,23,30--34,Mujeres,747,151,Quintana Roo,2044-01-01
17619,2040-2044,Quintana Roo,23,35--39,Hombres,554,265,Quintana Roo,2044-01-01
17620,2040-2044,Quintana Roo,23,35--39,Mujeres,590,134,Quintana Roo,2044-01-01
17621,2040-2044,Quintana Roo,23,40--44,Hombres,377,231,Quintana Roo,2044-01-01
17622,2040-2044,Quintana Roo,23,40--44,Mujeres,486,114,Quintana Roo,2044-01-01
17623,2040-2044,Quintana Roo,23,45--49,Hombres,269,194,Quintana Roo,2044-01-01
17624,2040-2044,Quintana Roo,23,45--49,Mujeres,418,100,Quintana Roo,2044-01-01
17625,2040-2044,Quintana Roo,23,50--54,Hombres,200,152,Quintana Roo,2044-01-01
17626,2040-2044,Quintana Roo,23,50--54,Mujeres,366,95,Quintana Roo,2044-01-01
17627,2040-2044,Quintana Roo,23,55--59,Hombres,144,115,Quintana Roo,2044-01-01
17628,2040-2044,Quintana Roo,23,55--59,Mujeres,318,76,Quintana Roo,2044-01-01
17629,2040-2044,Quintana Roo,23,60--64,Hombres,109,85,Quintana Roo,2044-01-01
17630,2040-2044,Quintana Roo,23,60--64,Mujeres,278,73,Quintana Roo,2044-01-01
17631,2040-2044,Quintana Roo,23,65--69,Hombres,98,65,Quintana Roo,2044-01-01
17632,2040-2044,Quintana Roo,23,65--69,Mujeres,246,50,Quintana Roo,2044-01-01
17633,2040-2044,Quintana Roo,23,70--74,Hombres,75,48,Quintana Roo,2044-01-01
17634,2040-2044,Quintana Roo,23,70--74,Mujeres,205,42,Quintana Roo,2044-01-01
17635,2040-2044,Quintana Roo,23,75--79,Hombres,56,25,Quintana Roo,2044-01-01
17636,2040-2044,Quintana Roo,23,75--79,Mujeres,155,25,Quintana Roo,2044-01-01
17637,2040-2044,Quintana Roo,23,80--84,Hombres,39,20,Quintana Roo,2044-01-01
17638,2040-2044,Quintana Roo,23,80--84,Mujeres,105,23,Quintana Roo,2044-01-01
17639,2040-2044,Quintana Roo,23,85--89,Hombres,25,0,Quintana Roo,2044-01-01
17640,2040-2044,Quintana Roo,23,85--89,Mujeres,60,0,Quintana Roo,2044-01-01
17641,2040-2044,San Luis Potosí,24,00--04,Hombres,2243,478,San Luis Potosí,2044-01-01
17642,2040-2044,San Luis Potosí,24,00--04,Mujeres,1298,387,San Luis Potosí,2044-01-01
17643,2040-2044,San Luis Potosí,24,05--09,Hombres,1589,474,San Luis Potosí,2044-01-01
17644,2040-2044,San Luis Potosí,24,05--09,Mujeres,935,361,San Luis Potosí,2044-01-01
17645,2040-2044,San Luis Potosí,24,10--14,Hombres,1361,565,San Luis Potosí,2044-01-01
17646,2040-2044,San Luis Potosí,24,10--14,Mujeres,819,368,San Luis Potosí,2044-01-01
17647,2040-2044,San Luis Potosí,24,15--19,Hombres,2601,815,San Luis Potosí,2044-01-01
17648,2040-2044,San Luis Potosí,24,15--19,Mujeres,1311,431,San Luis Potosí,2044-01-01
17649,2040-2044,San Luis Potosí,24,20--24,Hombres,4908,1421,San Luis Potosí,2044-01-01
17650,2040-2044,San Luis Potosí,24,20--24,Mujeres,2051,587,San Luis Potosí,2044-01-01
17651,2040-2044,San Luis Potosí,24,25--29,Hombres,5505,2061,San Luis Potosí,2044-01-01
17652,2040-2044,San Luis Potosí,24,25--29,Mujeres,2081,702,San Luis Potosí,2044-01-01
17653,2040-2044,San Luis Potosí,24,30--34,Hombres,4629,2334,San Luis Potosí,2044-01-01
17654,2040-2044,San Luis Potosí,24,30--34,Mujeres,1738,686,San Luis Potosí,2044-01-01
17655,2040-2044,San Luis Potosí,24,35--39,Hombres,3245,2186,San Luis Potosí,2044-01-01
17656,2040-2044,San Luis Potosí,24,35--39,Mujeres,1368,588,San Luis Potosí,2044-01-01
17657,2040-2044,San Luis Potosí,24,40--44,Hombres,2241,1910,San Luis Potosí,2044-01-01
17658,2040-2044,San Luis Potosí,24,40--44,Mujeres,1128,501,San Luis Potosí,2044-01-01
17659,2040-2044,San Luis Potosí,24,45--49,Hombres,1594,1587,San Luis Potosí,2044-01-01
17660,2040-2044,San Luis Potosí,24,45--49,Mujeres,969,437,San Luis Potosí,2044-01-01
17661,2040-2044,San Luis Potosí,24,50--54,Hombres,1174,1264,San Luis Potosí,2044-01-01
17662,2040-2044,San Luis Potosí,24,50--54,Mujeres,850,403,San Luis Potosí,2044-01-01
17663,2040-2044,San Luis Potosí,24,55--59,Hombres,853,950,San Luis Potosí,2044-01-01
17664,2040-2044,San Luis Potosí,24,55--59,Mujeres,735,356,San Luis Potosí,2044-01-01
17665,2040-2044,San Luis Potosí,24,60--64,Hombres,643,699,San Luis Potosí,2044-01-01
17666,2040-2044,San Luis Potosí,24,60--64,Mujeres,644,301,San Luis Potosí,2044-01-01
17667,2040-2044,San Luis Potosí,24,65--69,Hombres,547,540,San Luis Potosí,2044-01-01
17668,2040-2044,San Luis Potosí,24,65--69,Mujeres,574,245,San Luis Potosí,2044-01-01
17669,2040-2044,San Luis Potosí,24,70--74,Hombres,454,382,San Luis Potosí,2044-01-01
17670,2040-2044,San Luis Potosí,24,70--74,Mujeres,478,177,San Luis Potosí,2044-01-01
17671,2040-2044,San Luis Potosí,24,75--79,Hombres,341,235,San Luis Potosí,2044-01-01
17672,2040-2044,San Luis Potosí,24,75--79,Mujeres,357,117,San Luis Potosí,2044-01-01
17673,2040-2044,San Luis Potosí,24,80--84,Hombres,227,131,San Luis Potosí,2044-01-01
17674,2040-2044,San Luis Potosí,24,80--84,Mujeres,244,69,San Luis Potosí,2044-01-01
